species,latitude,longitude,timestamp
Domestic Cat,25.3220047473,-80.2845838381,2022-04-29 22:03:00-04:00
Domestic Cat,-16.5384683112,-68.235931769,2022-05-02 20:26:25-04:00
Domestic Cat,39.9576996829,116.3579872328,2022-05-03 09:08:00+08:00
Domestic Cat,-16.5196301452,-68.0925398692,2022-05-02 22:32:26-04:00
Domestic Cat,34.0333416667,-118.2890866667,2022-05-02 18:54:55-07:00
Domestic Cat,19.1669680684,-96.1540818214,2022-05-01 21:43:00-05:00
Domestic Cat,32.7950083333,-116.9832833333,2022-05-02 10:27:48-07:00
Bobcat,32.4561683121,-110.9837777176,2019-05-02 19:42:00-07:00
Domestic Cat,37.5483723,-121.9623822,2022-04-29 18:29:18-07:00
Domestic Cat,16.3302690503,80.4396988079,2022-03-30 22:17:17+05:30
Bobcat,33.8869131098,-117.2598928735,2022-05-02 04:21:00-07:00
Bobcat,33.8225789198,-117.2374442754,2022-05-01 04:36:00-07:00
Bobcat,33.878095715,-117.3491868481,2022-05-02 05:48:00-07:00
Domestic Cat,34.0954778333,-118.3415966667,2022-05-02 19:28:49-07:00
Bobcat,34.021605365,-117.692231479,2021-08-11 17:09:17-07:00
Domestic Cat,12.2441116667,99.9326866667,2022-05-03 10:33:46+07:00
Domestic Cat,50.1216056799,14.6273672797,2022-05-02 07:45:00+02:00
Domestic Cat,55.6815346886,37.5765248761,2022-04-30 14:24:43+03:00
Southern Cheetah,0.271897705,36.8113207395,2022-03-30 18:12:00+03:00
Domestic Cat,19.1033102977,-96.1599245804,2022-04-30 09:14:00-05:00
Southern Lion,-27.7136037379,32.0556996935,2015-02-13 05:54:35+02:00
Domestic Cat,40.6009116667,140.57222,2022-05-02 09:49:07+09:00
Domestic Cat,30.2109589966,-97.1464704996,2022-05-03 07:22:08-05:00
Southern Cheetah,-25.9676622297,28.2205049724,2020-10-21 17:41:00+02:00
Domestic Cat,-16.5266526,-68.2204614,2022-05-03 09:24:14-04:00
Domestic Cat,19.15045833,-96.20970333,2020-08-04 09:53:07-05:00
Domestic Cat,1.372738,103.752346,2021-06-11 09:26:00+08:00
Southern Cheetah,-27.6938776676,32.1162035385,2020-03-06 07:12:00+02:00
Bobcat,29.9285551493,-95.9228246027,2022-04-22 20:15:00-05:00
Domestic Cat,-6.3366754974,107.1731859391,2022-05-03 09:57:00+07:00
Domestic Cat,24.7535033333,121.6394416667,2022-05-01 00:04:22+08:00
Bobcat,41.1068916064,-91.9415689476,2019-09-23 17:23:05-05:00
Bobcat,50.9080696997,-114.0356091997,2022-05-03 09:27:02-06:00
Bobcat,37.4401522495,-119.9818678066,2022-04-23 16:30:00-07:00
Domestic Cat,37.4280080824,-119.8912604737,2022-04-24 23:01:00-07:00
Bobcat,40.7718966667,-123.87072,2022-04-29 11:33:13-07:00
Domestic Cat,57.979055,38.2894069722,2022-05-03 16:06:15+03:00
Domestic Cat,20.664275,-105.2162333333,2022-03-28 16:28:25-06:00
Domestic Cat,34.1100679722,-117.312858,2022-04-15 18:09:19-07:00
Domestic Cat,32.7754067,-97.4688815,2022-03-10 19:17:00-06:00
Domestic Cat,42.744,-76.699525,2022-04-02 19:11:07-04:00
Domestic Cat,29.3334199079,-101.0037427023,2022-04-01 08:11:07-05:00
Domestic Cat,33.2600933365,-97.0652063203,2022-05-02 14:50:00-05:00
Cape Caracal,-34.2084594806,18.4018874297,2022-04-29 16:49:00+02:00
Domestic Cat,20.7562116667,-156.4508666667,2022-05-02 18:16:41-10:00
Domestic Cat,39.90881689,-75.0832776155,2022-05-03 15:55:21-04:00
Domestic Cat,39.9495716667,-75.1826783333,2022-05-01 11:45:27-04:00
Bobcat,37.9074140606,-122.0111310482,2022-04-30 01:17:00-07:00
Domestic Cat,41.2473133333,-96.0726695,2021-07-05 21:22:16-05:00
African Leopard,-21.281668165,16.5253976452,2021-01-12 18:07:00+02:00
Domestic Cat,57.9981106478,38.3105063699,2022-05-02 12:50:00+03:00
Southern Lion,-19.1499140001,16.1422620213,2021-05-03 17:08:00+02:00
Domestic Cat,50.2129492211,19.0006094296,2022-05-03 14:16:00+02:00
Domestic Cat,-16.5223297,-68.0896704,2022-05-03 17:18:42-04:00
Domestic Cat,-16.52111617,-68.13734757,2022-05-03 17:44:03-04:00
Mountain Lion,-28.0216293323,-49.3946409163,2022-05-03 18:45:00-03:00
Domestic Cat,60.027301355,30.23090646,2013-03-31 17:15:00+04:00
Western Bobcat,32.2462472269,-111.0108220484,2021-04-29 07:58:00-07:00
Domestic Cat,34.0728633,-118.4440614,2022-04-22 15:20:00-07:00
Domestic Cat,32.8694380537,-96.7338444506,2022-04-30 18:47:00-05:00
Domestic Cat,33.9727055556,-86.7755333333,2022-05-03 12:00:17-05:00
Domestic Cat,20.9395783333,-156.6911783333,2021-07-13 08:38:53-10:00
Domestic Cat,33.9748771977,-78.3933962831,2022-04-29 13:16:00-04:00
Domestic Cat,33.8815716667,-80.3853916667,2022-04-09 12:02:50-04:00
Domestic Cat,16.5971916667,-22.9038916667,2017-06-12 13:33:25-01:00
Bobcat,29.6729621786,-82.0331725989,2022-05-03 19:52:12-04:00
Domestic Cat,40.3902783333,-97.19742,2021-11-25 14:25:48-06:00
Bobcat,29.6880455,-82.06607818,2022-05-03 20:06:53-04:00
Bobcat,29.6730087902,-82.0327885204,2022-05-03 19:54:56-04:00
Bobcat,29.67278,-82.0328666667,2022-05-03 19:57:29-04:00
Domestic Cat,29.9428683401,-89.9635162577,2022-05-03 19:28:43-05:00
Domestic Cat,29.6413982635,-82.3458186874,2022-05-03 19:01:22-04:00
Domestic Cat,-16.5372302538,-68.0968562141,2022-04-23 15:13:49-04:00
Bobcat,33.7013434133,-84.3299529871,2022-05-03 20:40:02-04:00
Bobcat,29.6751713497,-82.0188433138,2022-05-03 19:57:11-04:00
Domestic Cat,40.7012572697,-73.8063195172,2022-04-29 14:14:32-04:00
Domestic Cat,37.783376024,-83.6828566343,2015-12-29 20:50:00-05:00
Bobcat,29.6733605925,-82.0333810767,2022-05-03 21:03:31-04:00
Domestic Cat,38.2345996649,-122.5978044089,2022-05-03 19:19:04-07:00
Domestic Cat,8.0064268518,-80.4493406788,2022-05-03 21:11:00-05:00
Domestic Cat,39.28048,-76.8666383333,2022-03-31 21:12:40-04:00
Domestic Cat,27.7920785138,-97.3992653449,2022-04-24 14:17:00-05:00
Bobcat,33.0100666667,-117.0419221667,2022-05-02 22:38:00-07:00
Mountain Lion,35.740375,-118.58432,2022-05-03 11:53:26-07:00
Domestic Cat,15.8123279934,79.9907721207,2022-04-27 18:01:01+05:30
Domestic Cat,40.1340638333,-111.58078,2022-05-03 12:46:36-06:00
Northern Lion,21.1783962428,70.628365432,2022-04-02 18:03:59+05:30
Northern Lion,21.1378180788,70.7173050232,2022-04-11 18:18:45+05:30
Domestic Cat,27.9093598885,-82.3209192701,2022-05-01 08:30:50-04:00
Bobcat,33.783164,-111.925985,2022-05-02 15:00:00-07:00
Eurasian Lynx,62.8755120665,29.1307442633,2022-05-04 09:14:00+03:00
Domestic Cat,25.1318696792,121.5938164296,2022-05-04 11:41:00+08:00
Southern Lion,-25.2026995291,31.4361544409,2022-05-01 16:03:21+02:00
Domestic Cat,51.254275,44.569475,2022-04-19 13:52:00+04:00
Domestic Cat,42.9323466655,11.5601281439,2022-05-04 09:51:43+02:00
Bobcat,32.6162771774,-96.8261346422,2022-05-02 07:57:00-05:00
Cape Caracal,-33.9871483333,22.71335,2022-05-02 11:26:00+02:00
European Wildcat,47.9782950032,20.6884,2022-05-04 15:11:49+02:00
Domestic Cat,38.9294366915,-76.9387521008,2022-03-10 21:51:00-05:00
Domestic Cat,38.9294346049,-76.9387360076,2022-04-22 01:56:00-04:00
Bobcat,29.6723533333,-82.0322805,2022-05-03 19:52:18-04:00
Bobcat,29.6982211292,-81.9828150339,2022-05-04 10:09:00-04:00
Domestic Cat,40.7718905258,-74.0278399363,2022-05-04 09:38:50-04:00
Domestic Cat,24.7529716667,121.6584916667,2022-05-04 12:16:41+08:00
Southern Lion,-1.5989425889,34.8786674971,2022-04-02 02:33:00+03:00
Bobcat,40.0281630924,-105.293032957,2014-12-20 06:24:00-07:00
Bobcat,41.4057717219,-73.4093354994,2022-05-04 12:32:54-04:00
Cheetah,-1.4726763738,35.3040587782,2022-05-04 14:47:59+03:00
Southern Cheetah,-1.5948335722,35.2494312729,2022-05-04 14:47:57+03:00
Domestic Cat,57.0729305556,37.3657388889,2022-05-02 13:01:07+03:00
Southern Lion,-14.9607738736,35.2348007172,2022-03-07 07:52:00+02:00
Cheetah,-15.1416048292,35.2032450693,2022-03-07 10:41:00+02:00
Southern Cheetah,-15.0015093761,35.2379696478,2022-03-07 06:09:00+02:00
Eastern Bobcat,40.867899238,-75.054419623,2022-05-04 13:39:00-04:00
Southern Lion,-25.0950092694,20.3402127673,2022-03-03 08:56:00+02:00
Bobcat,30.281114588,-97.8656845215,2022-05-02 18:29:08-05:00
Domestic Cat,29.4130271408,-98.4360764508,2022-05-03 22:53:02-05:00
Domestic Cat,29.5053315713,-98.4654577462,2022-05-03 22:46:44-05:00
Mountain Lion,40.2246866667,-105.3932116667,2022-05-03 11:08:45-06:00
Domestic Cat,43.0163434413,-76.1293845376,2022-03-16 11:19:00-04:00
Domestic Cat,43.0346192581,-76.0906140276,2022-04-12 00:50:00-04:00
Domestic Cat,40.4726666667,-74.4240033333,2022-04-18 14:35:35-04:00
Domestic Cat,32.4312673431,-99.7510985969,2022-05-04 15:24:12-05:00
African Leopard,-19.1495096242,23.7789510607,2019-07-27 07:22:00+02:00
Domestic Cat,32.4320448946,-99.7569326097,2022-05-04 15:32:51-05:00
Caracal,-33.8721564738,18.5992284729,2022-04-29 19:36:00+02:00
Southern Lion,-19.0956897957,23.807458665,2019-07-28 18:57:00+02:00
African Leopard,-19.0150524997,23.7429720569,2019-07-29 07:40:00+02:00
Bobcat,40.761631,-123.87075,2022-04-29 12:10:00-07:00
Bobcat,39.8778080855,-105.5785419052,2022-05-04 08:51:56-06:00
Domestic Cat,36.9734333333,-82.5605166667,2022-04-06 16:25:00-04:00
Domestic Cat,28.4667720115,-81.9466602562,2022-05-04 18:24:00-04:00
Domestic Cat,32.6970799438,-117.2464116082,2022-04-30 14:13:00-07:00
Domestic Cat,40.6214666667,-73.92485,2022-04-29 18:34:09-04:00
Bobcat,42.1127364323,-72.3181993359,2022-05-04 19:34:00-04:00
Domestic Cat,30.1832601,-95.5742668,2022-05-04 19:48:35-05:00
Domestic Cat,-32.7944822547,-70.8704165831,2018-08-20 13:58:00-03:00
Domestic Cat,32.4347776602,-111.2170219244,2022-05-02 20:33:00-07:00
Bobcat,33.9916986439,-117.2990787774,2022-04-28 19:06:00-07:00
Bobcat,37.86041,-122.203062,2022-05-04 03:58:15-07:00
Bobcat,33.223095,-116.7493533333,2022-05-01 12:17:11-07:00
Bobcat,37.8436901587,-122.5511718184,2022-05-04 08:19:34-07:00
Bobcat,38.059025,-122.8450166667,2022-05-03 12:11:43-07:00
Bobcat,30.5773466667,-96.3626166667,2022-03-26 08:17:02-05:00
Domestic Cat,33.952463,-117.5848025,2022-05-04 22:50:00-07:00
Bobcat,33.8630866565,-117.395298346,2022-05-03 02:58:00-07:00
Domestic Cat,36.99725,-122.0665583333,2022-04-25 14:36:08-07:00
Domestic Cat,36.0551426886,139.514438566,2022-05-05 17:50:58+09:00
Southern African Wildcat,-34.6915588738,19.7663481962,2022-04-29 14:38:00+02:00
Southern African Wildcat,-34.7086609997,19.7638205997,2022-04-29 14:38:00+02:00
Domestic Cat,38.2685870573,-77.5336424163,2022-04-21 18:03:00-04:00
Domestic Cat,38.2685870573,-77.5336424163,2022-04-22 19:02:00-04:00
Southern Tigrina,-20.793022721,-41.8851613818,2022-05-03 07:22:00-03:00
Domestic Cat,30.4101967723,-91.1778525751,2022-05-05 10:30:24-05:00
Bobcat,30.2288633333,-97.6363666667,2022-04-30 10:03:15-05:00
South American Ocelot,-15.981675,-67.877945,2022-05-01 21:36:00-04:00
Cape Caracal,-34.5959581389,19.9641105,2022-04-30 08:52:00+02:00
Domestic Cat,37.7954183757,-84.1901180182,2022-05-03 16:30:00-04:00
European Wildcat,41.8360360106,-0.8650365077,2022-02-03 13:58:00+01:00
European Wildcat,41.8357440807,-0.8653373873,2022-02-03 15:52:00+01:00
Bobcat,41.8731205579,-73.523054735,2022-04-24 07:05:00-04:00
Southern Lion,-33.1158257636,26.4710172002,2022-05-05 09:58:35+02:00
Southern Cheetah,-33.1978133333,26.387426063,2022-05-05 09:58:46+02:00
Southern Serval,-25.3557329963,30.9443851808,2017-08-23 19:23:00+02:00
Southern Serval,-25.3433944906,30.945700784,2014-07-25 21:31:00+02:00
Southern Serval,-25.3466232287,30.9434970831,2020-05-05 04:36:00+02:00
Domestic Cat,22.6294673057,120.3647618741,2022-05-05 23:42:46+08:00
Domestic Cat,54.7728329292,20.4475242369,2022-05-03 11:50:00+02:00
Jaguarundi,10.6635957482,-85.472067073,2022-05-04 12:08:16-06:00
Southern African Wildcat,-25.8739944444,20.1206472222,2022-03-05 12:37:00+02:00
Domestic Cat,41.9403033333,-93.435455,2022-05-04 16:08:00-05:00
Domestic Cat,35.4999084473,-91.5308074951,2022-05-05 14:08:49-05:00
Domestic Cat,-27.25088,153.0830221667,2022-05-06 05:17:55+10:00
Domestic Cat,39.1142378704,-77.1458237946,2022-05-03 17:44:00-04:00
Domestic Cat,-33.047238,-71.6126885,2018-08-23 10:30:00-03:00
Margay,14.4051514029,-90.618000409,2021-09-18 01:18:00-06:00
Cape Caracal,-34.595975,19.9638199722,2022-04-30 08:53:00+02:00
Domestic Cat,32.7543250472,-109.7023074186,2022-05-05 08:00:00-07:00
Domestic Cat,30.6114966667,-96.3525,2022-01-29 17:46:30-06:00
Mountain Lion,32.2855613701,-111.1171223238,2022-04-17 14:44:00-07:00
Bobcat,33.0391006226,-116.6495010521,2022-02-13 03:21:00-08:00
Domestic Cat,37.9922399,-1.1306544,2022-04-17 13:11:00+02:00
Bobcat,31.828458,-109.949686,2022-05-05 13:28:00-07:00
Domestic Cat,33.3983,-97.6031116667,2022-05-01 21:28:56-05:00
Domestic Cat,15.8618017306,-97.0807222482,2022-05-05 19:41:00-05:00
Canada Lynx,60.8775888889,-135.8777305556,2022-01-12 15:10:00-07:00
Northern Lion,2.3180164983,31.726564963,2017-02-17 19:02:58+03:00
Domestic Cat,31.9787230549,-81.1708889345,2022-05-05 19:33:00-04:00
Domestic Cat,31.9789550519,-81.1711678847,2022-05-05 19:27:00-04:00
Domestic Cat,31.978897461,-81.1708621127,2022-05-05 19:32:00-04:00
Domestic Cat,31.9790324075,-81.1710361787,2022-05-05 19:36:00-04:00
Domestic Cat,31.9788139916,-81.1708967039,2022-05-05 19:14:00-04:00
Bobcat,32.787989909,-117.0753517097,2022-05-05 18:59:21-07:00
Bobcat,43.5767116667,-89.8391883333,2022-01-29 07:30:46-06:00
Southern Serval,-26.0611220625,28.8008960698,2021-07-21 14:40:00+02:00
Domestic Cat,-6.2598501833,106.6580471769,2022-05-05 17:14:14+07:00
Domestic Cat,24.4391827888,118.1020068823,2021-11-07 16:11:00+08:00
Domestic Cat,41.3117201142,2.0817205901,2022-05-05 10:21:00+02:00
Rusty-spotted Cat,13.8036135564,79.4281668678,2022-04-22 07:31:00+05:30
Eastern Bobcat,33.47692085,-81.9502457445,2019-09-07 19:35:00-04:00
Domestic Cat,-31.6521829977,152.7915889397,2022-05-06 20:04:40+10:00
African Leopard,-24.9080301918,31.6209927538,2022-05-06 12:55:51+02:00
Domestic Cat,59.6030349722,10.708344,2022-05-06 06:49:38+02:00
Caracal,-33.8744990069,18.59558478,2022-04-29 06:57:37+02:00
Bobcat,29.695702383,-82.0047577103,2022-05-03 19:57:11-04:00
Domestic Cat,41.2232905535,-79.4039211506,2022-02-07 12:52:00-05:00
Domestic Cat,42.7508866667,-112.39402,2022-05-05 10:37:32-06:00
Domestic Cat,42.7510323236,-112.3939625547,2022-05-05 10:44:28-06:00
Cape Caracal,-34.268971546,18.4643033892,2022-05-03 17:29:56+02:00
Canada Lynx,47.8579398661,-90.0871290953,2021-08-26 14:16:09-05:00
Mountain Lion,37.1342666667,-121.7844777778,2022-04-29 19:43:00-07:00
Domestic Cat,38.8816310577,-82.3764637461,2022-05-06 11:10:28-04:00
Domestic Cat,36.6007754993,-121.8531394731,2022-05-05 16:53:00-07:00
Mountain Lion,33.0820258487,-116.6664097932,2022-04-18 20:08:00-07:00
Bobcat,33.09733329,-116.6193704517,2022-04-28 19:43:00-07:00
Bobcat,33.1514469609,-116.6548519205,2022-04-28 23:58:00-07:00
European Wildcat,41.8568418131,-0.8461464842,2022-02-02 17:14:00+01:00
European Wildcat,41.8582796764,-0.8442265827,2022-02-03 13:51:00+01:00
Bobcat,29.5983415547,-98.8816701313,2022-03-18 12:54:00-05:00
European Wildcat,41.8585021737,-0.8442962499,2022-02-05 17:53:00+01:00
European Wildcat,41.8588364759,-0.844260166,2022-02-21 19:24:00+01:00
Bobcat,33.1213665314,-117.1471803229,2022-03-19 07:21:04-07:00
European Wildcat,41.8590604453,-0.8445244592,2022-02-28 08:23:00+01:00
European Wildcat,41.8588450657,-0.8445844565,2022-02-28 09:18:00+01:00
Domestic Cat,8.0064268518,-80.4493406788,2022-05-06 11:07:12-05:00
European Wildcat,41.8589958264,-0.8444687403,2022-02-28 10:56:00+01:00
Domestic Cat,29.328047216,48.0355877057,2022-05-06 21:44:37+03:00
Domestic Cat,29.3279454942,48.0356859416,2022-05-06 21:46:19+03:00
Bobcat,40.2454964081,-77.0989707638,2022-05-06 14:53:28-04:00
Domestic Cat,33.7086391667,-118.2864563889,2022-05-06 11:25:00-07:00
Mountain Lion,43.7598443489,-103.3971873363,2022-05-06 09:40:40-06:00
Domestic Cat,34.7678957875,-96.6665380837,2022-05-06 15:30:23-05:00
Eastern Serval,-2.7301684329,35.0753702605,2022-04-08 15:39:00+03:00
Jaguarundi,-21.347255,-46.913578,2019-10-12 09:32:00-03:00
Ocelot,-21.3507162587,-46.9584006264,2017-01-17 20:51:00-02:00
Domestic Cat,17.9540262225,-66.853325316,2022-05-06 17:39:45-04:00
Domestic Cat,42.751196,-112.393959,2022-05-05 10:37:00-06:00
Domestic Cat,32.3883476257,-98.1630249023,2022-05-06 18:56:15-05:00
Domestic Cat,34.0368342844,-118.2828797177,2022-05-01 18:18:48-07:00
Domestic Cat,45.5413932447,13.6612510029,2022-05-07 01:46:49+02:00
Domestic Cat,45.5376770022,13.6587970331,2022-05-07 02:08:08+02:00
Domestic Cat,-15.764330577,-47.8603819825,2022-04-29 17:54:00-03:00
Domestic Cat,-3.057052248,-78.7955106405,2022-05-06 15:29:40-05:00
Domestic Cat,30.5955268809,-103.9305131861,2022-05-01 16:35:00-05:00
Domestic Cat,25.06781396,121.33750571,2022-05-07 10:38:55+08:00
Bobcat,33.8078465403,-117.2709437262,2022-05-05 01:55:00-07:00
Domestic Cat,34.1102667694,-118.3348698952,2022-05-02 07:31:13-07:00
Domestic Cat,39.8473778165,-86.3422940721,2022-05-06 13:02:00-04:00
Domestic Cat,22.2992366667,114.169945,2022-05-07 14:20:46+08:00
African Wildcat,-28.8941377202,27.7671901639,2022-05-07 09:52:10+02:00
Domestic Cat,14.80637,121.042095,2022-05-07 16:29:05+08:00
Domestic Cat,24.439905596,118.1027578943,2021-06-28 17:54:00+08:00
Southern Cheetah,-14.91273721,35.2488502489,2022-03-08 15:48:00+02:00
Southern Lion,-14.9076255156,35.2484283716,2022-03-08 15:58:00+02:00
Domestic Cat,36.4219842562,30.4853585823,2022-05-06 19:33:00+03:00
Jungle Cat,32.8428330861,35.0979602689,2022-05-07 10:28:00+03:00
Bobcat,29.6884319775,-82.0140498877,2022-05-03 20:03:41-04:00
Domestic Cat,1.4125659,103.9577334,2022-05-07 11:53:00+08:00
Snow Leopard,34.3828462879,77.1609266934,2022-04-04 06:14:00+05:30
Domestic Cat,1.372868,103.752465,2021-09-09 10:31:00+08:00
Domestic Cat,38.0317877323,-91.8148096331,2022-05-07 10:02:25-05:00
Domestic Cat,60.7974522108,10.1749755419,2022-05-07 14:04:00+02:00
Domestic Cat,43.7796434227,20.4993084446,2022-05-07 17:58:36+02:00
Margay,16.0155110541,-93.3035354529,2021-10-25 20:29:00-05:00
Mountain Lion,38.8180195658,-105.3261366589,2022-04-15 12:55:00-06:00
Bengal Tiger,24.5118954654,79.9463052947,2022-03-20 01:13:00+05:30
Domestic Cat,54.8684941212,61.1838334113,2022-05-07 18:44:00+05:00
Domestic Cat,54.867686224,61.1816789126,2022-05-07 20:09:00+05:00
Domestic Cat,54.8676245447,61.1813036045,2022-05-07 20:37:00+05:00
Domestic Cat,54.8681678615,61.1812639944,2022-05-07 20:40:00+05:00
Domestic Cat,21.9125595093,101.2674789429,2022-05-08 12:25:28+08:00
Domestic Cat,42.6759818235,-76.8704217855,2022-05-06 09:23:00-04:00
Jaguarundi,-0.6878906255,-77.2927367315,2022-05-06 09:10:00-05:00
Domestic Cat,37.4107775086,-119.9383687772,2022-05-04 22:32:00-07:00
African Leopard,-25.2322177916,31.5283598694,2022-04-18 08:46:00+02:00
Southern Lion,-24.3496237977,30.8743005176,2022-04-21 00:47:00+02:00
Mountain Lion,34.8988805933,-111.4187291878,2017-02-06 22:50:00-07:00
Domestic Cat,22.9247188567,-109.8224945067,2022-04-29 08:09:00-06:00
Domestic Cat,30.47450382,-97.63789979,2022-05-07 16:19:12-05:00
Mountain Lion,43.4116808111,-103.4133207235,2022-05-07 09:13:17-06:00
Mountain Lion,43.4564725656,-103.5955710293,2022-05-07 09:43:40-06:00
Mountain Lion,43.4531995633,-103.4362041534,2022-05-07 09:44:09-06:00
Mountain Lion,43.4605964695,-103.4030389234,2022-05-07 09:46:50-06:00
Mountain Lion,43.4866793117,-103.4928298597,2022-05-07 09:50:18-06:00
Mountain Lion,43.4763768886,-103.5378194654,2022-05-07 10:07:48-06:00
Mountain Lion,43.5822204632,-103.5330226287,2022-05-07 10:08:46-06:00
Mountain Lion,43.4530053257,-103.4263239756,2022-05-07 10:14:59-06:00
Mountain Lion,43.4128250043,-103.4725208413,2022-05-07 10:19:15-06:00
Bobcat,32.8607231621,-97.0590629056,2013-05-27 11:20:02-05:00
Bobcat,34.04969,-116.5697483333,2022-05-07 07:29:00-07:00
Domestic Cat,27.8310130394,-82.5201835252,2022-05-07 19:52:31-04:00
Domestic Cat,16.5169162359,80.6956858188,2022-05-08 05:31:00+05:30
Bobcat,34.0496266667,-116.569445,2022-05-07 07:30:00-07:00
Domestic Cat,35.6837271254,-79.6111662374,2022-05-07 13:46:45-04:00
Mountain Lion,-41.0358050781,-71.3964470294,2022-04-30 18:11:00-03:00
Domestic Cat,41.6337497957,-88.3597480982,2021-09-15 20:09:00-05:00
Domestic Cat,-15.9484216667,-47.9343533333,2022-05-04 07:52:55-03:00
Southern Lion,-1.5063645641,34.9661279998,2022-04-02 01:25:00+03:00
Domestic Cat,33.9397780252,-116.9935927292,2022-05-07 19:15:48-07:00
Southern Lion,-1.5293743716,34.87817488,2022-04-02 02:16:00+03:00
Southern Lion,-1.3417489576,34.9393082,2022-04-02 08:09:00+03:00
Domestic Cat,30.7492384512,-89.6515957632,2022-05-07 21:11:17-05:00
Domestic Cat,38.7487305556,-77.4708972222,2022-05-01 08:05:18-04:00
Bobcat,30.6002474012,-99.1061874479,2018-11-27 19:35:07-06:00
Domestic Cat,32.5754627375,-96.0253340458,2022-01-07 19:03:24-06:00
Bobcat,33.05493,-96.9367311111,2022-04-30 16:17:00-05:00
Mountain Lion,41.6377894155,-103.7667792228,2022-05-07 13:23:00-06:00
Domestic Cat,54.8679623549,61.1814951046,2022-05-08 09:05:00+05:00
Bobcat,49.6911759332,-123.1640457009,2021-12-15 04:04:00-08:00
Domestic Cat,32.6303111111,-116.7658083333,2022-05-01 21:48:00-07:00
Canada Lynx,67.5729055556,-139.8161611111,2022-04-20 17:14:00-07:00
Domestic Cat,40.8711051941,29.317653656,2022-05-08 12:26:35+03:00
Domestic Cat,14.6831393649,102.5392513722,2022-05-08 16:31:51+07:00
Domestic Cat,45.661420752,-75.8766272075,2022-05-07 17:11:00-04:00
Domestic Cat,34.4017079722,126.328986,2022-05-08 17:13:50+09:00
Bobcat,32.5299645534,-95.3670982606,2022-05-07 06:26:26-05:00
Domestic Cat,14.6249019,120.9742487,2022-05-08 19:40:54+08:00
Caracal,-33.8609295098,18.5889701173,2022-04-30 17:24:58+02:00
Cape Caracal,-33.9323794639,18.3896642987,2022-05-08 14:07:00+02:00
European Wildcat,48.8876552301,18.650893271,2022-05-07 12:19:39+02:00
Bobcat,40.0509721667,-105.1939216667,2022-05-06 18:14:01-06:00
North American Mountain Lion,33.7893515671,-110.5672453483,2022-04-03 01:12:00-07:00
Domestic Cat,39.90881689,-75.0832776155,2022-05-08 10:38:38-04:00
Bobcat,43.5185203755,-72.1187621663,2022-04-21 07:37:00-04:00
Canada Lynx,65.6694675184,-149.1655612383,2008-07-11 12:23:00-08:00
Margay,15.9311657601,-93.3720334993,2022-02-09 21:53:00-06:00
Domestic Cat,45.8157904353,14.1270245612,2022-05-08 14:43:16+02:00
Mainland Leopard Cat,3.7934914636,101.7007679801,2022-05-01 00:33:00+08:00
Domestic Cat,51.4379587046,4.0342809187,2022-05-08 17:48:54+02:00
Caracal,-25.9125534853,28.4199172562,2022-05-02 16:00:00+02:00
Southern Cheetah,-25.988488145,20.2366073881,2022-03-07 09:22:00+02:00
Caracal,-25.8891083333,20.1341222222,2022-03-07 07:51:00+02:00
Domestic Cat,21.276905,-157.6977533333,2022-05-06 15:39:28-10:00
Southern Cheetah,-24.8620845533,31.50268726,2022-05-08 17:21:27+02:00
Domestic Cat,56.1721633333,9.9368616667,2022-05-01 17:28:35+02:00
Domestic Cat,41.7535705566,-111.8143768311,2022-05-04 09:21:40-06:00
Domestic Cat,19.3011852382,-104.1523214802,2022-04-21 09:07:12-05:00
Mountain Lion,-27.8295337478,-48.825000368,2015-01-24 12:52:00-02:00
Southern Lion,-3.0837028805,35.465557902,2022-01-04 12:54:00+03:00
Southern Lion,-3.1256569077,35.4415370045,2022-01-04 12:54:00+03:00
Southern Lion,-3.059227092,35.5791493716,2022-01-04 12:55:00+03:00
Eastern Serval,-3.1606256427,35.574955163,2022-01-04 11:26:00+03:00
Domestic Cat,33.9839401245,-84.1442108154,2022-05-08 16:41:53-04:00
Domestic Cat,40.50515075,-74.24781025,2022-05-05 05:04:00-04:00
Bobcat,50.9278009653,-114.0149452483,2022-04-30 23:32:00-06:00
European Wildcat,42.7623106791,-3.2942069694,2022-05-08 23:20:56+02:00
Domestic Cat,40.6208533333,-74.0352555,2022-05-08 15:41:24-04:00
Domestic Cat,18.3913583333,-66.1239388333,2022-04-12 18:13:05-04:00
Domestic Cat,18.392125,-66.1222695,2022-04-12 18:00:19-04:00
Domestic Cat,32.4318986401,-99.7510806053,2022-05-04 15:19:47-05:00
Bobcat,32.2793215341,-110.7256557824,2022-01-09 14:21:30-07:00
Domestic Cat,41.4366197773,-93.4403804039,2022-05-08 17:38:26-05:00
Domestic Cat,41.4367169235,-93.440348385,2022-05-08 17:38:51-05:00
Mountain Lion,37.5757369921,-121.7569893217,2022-05-04 23:55:00-07:00
Bobcat,32.6257640563,-95.2602227358,2022-05-03 18:30:00-05:00
Margay,20.7988006017,-87.0479599392,2022-05-06 21:48:00-05:00
Bobcat,49.6043837,-117.1257913,2022-03-08 17:03:00-08:00
Domestic Cat,33.2063676,-87.5041275,2022-05-08 19:21:18-05:00
Domestic Cat,18.36018,-66.9839083333,2022-05-08 18:08:56-04:00
Domestic Cat,40.1590816309,-78.9820469543,2022-05-08 18:06:59-04:00
